TAS,PTCH,ROLL,MACH,AOA1,WOW,AOA2,LATP,A_T,TRK,LOC,LATG,LONG,TAT,LGUP,LGDN,DA,DATE_DAY
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4916576563234,1,172.623016357422,0.257936000823975,-0.02056396,-0.022087932,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.725076019763947,0,-3.867156113,0,-4.042937363,40.4916576563234,1,174.507125854492,0.258915990591049,-0.021071911,-0.027167916,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.725076019763947,0,-3.867156113,0,-4.042937363,40.4916576563234,1,179.610122680664,0.262443989515305,-0.021579981,-0.017007947,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.725076019763947,0,-3.867156113,0,-4.042937363,40.4916576563234,1,179.626602172852,0.235787987709045,-0.02056396,-0.015483975,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.823210801,0,-4.042937363,40.4916576563234,1,175.819946289063,0.236767992377281,-0.02056396,-0.017007947,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4916576563234,1,178.593917846680,0.235983997583389,-0.021579981,-0.034787893,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4916576563234,1,-175.5013583,0.236179992556572,-0.022087932,-0.018023968,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4916576563234,1,-174.8751529,0.254603981971741,-0.021071911,-0.022595882,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4916576563234,1,-173.6282352,0.235395997762680,-0.021071911,-0.027675986,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.823210801,0,-4.042937363,40.4916576563234,1,-170.9476627,0.242255985736847,-0.021579981,-0.02005589,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.725076019763947,0,-3.867156113,0,-4.042937363,40.4916576563234,1,-169.7831424,0.246175989508629,-0.021071911,-0.027675986,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.725076019763947,0,-3.867156113,0,-4.042937363,40.4916576563234,1,-167.7672122,0.250683993101120,-0.021071911,-0.024119973,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-165.7897342,0.256172001361847,-0.021579981,-0.025643945,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-164.1198581,0.249899998307228,-0.021579981,-0.027675986,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-162.1753391,0.251075983047485,-0.021579981,-0.024627924,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-160.4285587,0.248919993638992,-0.021071911,-0.032247901,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-157.9457248,0.245783984661102,-0.021071911,-0.029707909,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-155.9737399,0.248331993818283,-0.021579981,-0.030723929,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-154.2049869,0.243823990225792,-0.021579981,-0.034279943,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-152.5955508,0.246175989508629,-0.021579981,-0.032755971,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.823210801,0,-4.042937363,40.4914853310114,1,-150.9531406,0.241863995790482,-0.021579981,-0.034279943,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-149.7721408,0.242843985557556,-0.021071911,-0.032755971,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-148.7339633,0.257739990949631,-0.021579981,-0.033771992,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.911101426,0,-4.042937363,40.4914853310114,1,-147.7946628,0.250683993101120,-0.021071911,-0.032755971,22.2500000000000,1,0,0,25
0,0.0219720005989075,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-146.9597324,0.251468002796173,-0.022087932,-0.033263922,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-146.1302798,0.255779981613159,-0.022595882,-0.029707909,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.823210801,0,-4.042937363,40.4914853310114,1,-145.6304172,0.246371999382973,-0.022087932,-0.030723929,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-145.3283084,0.247351989150047,-0.021071911,-0.030215979,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-144.7515414,0.0154839996248484,-0.021579981,-0.030723929,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-144.2516788,-0.072323995,-0.022087932,-0.029199958,22.2500000000000,1,0,0,25
0,0.0219720005989075,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-143.9770206,-0.073499994,-0.022087932,-0.030215979,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-143.6254733,0.0393959991633892,-0.022595882,-0.032755971,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-143.070679,0.222655996680260,-0.022087932,-0.032755971,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4914853310114,1,-142.8399814,0.236179992556572,-0.021071911,-0.035295963,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-142.5982822,0.241863995790482,-0.021071911,-0.036311984,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-142.0984195,0.240687996149063,-0.022595882,-0.038343906,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.911101426,0,-4.086882676,40.4913168351509,1,-141.505173,0.239315986633301,-0.023103952,-0.026151896,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-141.538132,0.244215995073318,-0.021071911,-0.025643945,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-141.8292697,0.243823990225792,-0.02056396,-0.030215979,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-141.637009,0.244019985198975,-0.025135994,-0.029707909,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-141.1536258,0.240295991301537,-0.022595882,-0.033263922,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-141.1865848,0.241079986095428,-0.021071911,-0.03173995,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-140.9998172,0.239707991480827,-0.023103952,-0.033771992,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-140.5878452,0.245195984840393,-0.023103952,-0.027167916,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-140.4175571,0.246175989508629,-0.024119973,-0.029707909,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-140.2088321,0.245587989687920,-0.025135994,-0.027675986,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-140.2527774,0.241275995969772,-0.022087932,-0.036311984,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-140.137421,0.241079986095428,-0.021071911,-0.026151896,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.086882676,40.4913168351509,1,-139.7309421,0.241667985916138,-0.025135994,-0.029199958,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.779265488,0,-4.306609238,40.4913168351509,1,-139.2805179,0.242059990763664,-0.029199958,-0.033263922,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.779265488,0,-4.218718613,40.4913168351509,1,-139.1706546,0.240687996149063,-0.024627924,-0.025643945,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.779265488,0,-4.174773301,40.4913168351509,1,-139.3683933,0.241079986095428,-0.022087932,-0.024119973,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.823210801,0,-4.174773301,40.4913168351509,1,-139.2255862,0.245587989687920,-0.021071911,-0.019547939,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.823210801,0,-4.130827988,40.4913168351509,1,-139.1376956,0.239315986633301,-0.022087932,-0.027675986,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-4.086882676,40.4913168351509,1,-139.1431888,0.242843985557556,-0.024627924,-0.019547939,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-139.0003665,0.242451995611191,-0.024119973,-0.028691888,22.2500000000000,1,0,0,25
0,0.0329580008983612,0.736062049865723,0,-3.867156113,0,-4.042937363,40.4913168351509,1,-138.8575443,0.242647990584373,-0.022595882,-0.02005589,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-3.998992051,40.4913168351509,1,-138.9289554,0.247155994176865,-0.019547939,-0.017515898,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-3.998992051,40.4913168351509,1,-138.8630374,0.245783984661102,-0.023611903,-0.021579981,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-3.998992051,40.4913168351509,1,-138.6488193,0.244019985198975,-0.024119973,-0.022087932,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-3.955046738,40.4913168351509,1,-138.6268466,0.242843985557556,-0.022087932,-0.021071911,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-3.911101426,40.4913168351509,1,-138.5774081,0.0664439946413040,-0.022595882,-0.018023968,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-3.911101426,40.4913168351509,1,-138.5829013,-0.074871974,-0.021579981,-0.023611903,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.736062049865723,0,-3.867156113,0,-3.955046738,40.4913168351509,1,-138.4950107,-0.074283974,-0.022595882,-0.02005589,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.747048020362854,0,-3.867156113,0,-3.911101426,40.4913168351509,1,-138.473038,-0.001567976,-0.022595882,-0.027167916,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.747048020362854,0,-3.911101426,0,-3.911101426,40.4913168351509,1,-138.3412021,0.246763989329338,-0.023611903,-0.017515898,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.747048020362854,0,-3.911101426,0,-3.911101426,40.4913168351509,1,-138.3466953,0.244803994894028,-0.021579981,-0.017515898,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.758033990859985,0,-3.911101426,0,-3.867156113,40.4913168351509,1,-138.2258609,0.243235990405083,-0.025643945,-0.025643945,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.758033990859985,0,-3.911101426,0,-3.911101426,40.4913168351509,1,-138.1379703,0.240099996328354,-0.022595882,-0.021071911,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.758033990859985,0,-3.911101426,0,-3.911101426,40.4913168351509,1,-138.2093814,0.247351989150047,-0.021579981,-0.025135994,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.758033990859985,0,-3.911101426,0,-3.867156113,40.4913168351509,1,-138.1269839,0.234611988067627,-0.024119973,-0.017007947,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.758033990859985,0,-3.867156113,0,-3.867156113,40.4913168351509,1,-137.9731754,0.241471990942955,-0.023611903,-0.021579981,22.2500000000000,1,0,0,25
0,0.0439440011978149,0.758033990859985,0,-3.911101426,0,-3.867156113,40.4913168351509,1,-137.8633121,0.245391994714737,-0.025643945,-0.016499996,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.758033990859985,0,-3.911101426,0,-3.867156113,40.4913168351509,1,-137.8248599,0.247351989150047,-0.023103952,-0.023611903,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.758033990859985,0,-3.911101426,0,-3.867156113,40.4913168351509,1,-137.7919162,0.239707991480827,-0.019547939,-0.012943983,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.758033990859985,0,-3.911101426,0,-3.823210801,40.4913168351509,1,-137.9127506,0.242451995611191,-0.021071911,-0.023103952,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.758033990859985,0,-3.911101426,0,-3.823210801,40.4913168351509,1,-137.8193668,0.247939988970757,-0.023103952,-0.015483975,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.758033990859985,0,-3.955046738,0,-3.823210801,40.4913168351509,1,-137.6820529,0.241275995969772,-0.022087932,-0.012435913,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.758033990859985,0,-3.911101426,0,-3.823210801,40.4913168351509,1,-137.7150119,0.243823990225792,-0.023611903,-0.015483975,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.769020020961762,0,-3.911101426,0,-3.823210801,40.4913168351509,1,-137.6765598,0.250880002975464,-0.02056396,-0.022087932,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.769020020961762,0,-3.911101426,0,-3.823210801,40.4913168351509,1,-137.786423,0.241275995969772,-0.019039989,-0.019039989,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.769020020961762,0,-3.955046738,0,-3.823210801,40.4913168351509,1,-137.6765598,0.242843985557556,-0.021579981,-0.016499996,22.2500000000000,1,0,0,25
0,0.0659160017967224,0.758033990859985,0,-3.911101426,0,-3.823210801,40.4913168351509,1,-137.45134,0.246567994356155,-0.025135994,-0.021579981,22.2500000000000,1,0,0,25
0,0.0659160017967224,0.758033990859985,0,-3.955046738,0,-3.867156113,40.4913168351509,1,-137.45134,0.245979994535446,-0.02056396,-0.019547939,22.2500000000000,1,0,0,25
0,0.0659160017967224,0.747048020362854,0,-3.955046738,0,-3.867156113,40.4913168351509,1,-137.5666965,0.237943992018700,-0.019039989,-0.021071911,22.2500000000000,1,0,0,25
0,0.0659160017967224,0.747048020362854,0,-3.911101426,0,-3.911101426,40.4913168351509,1,-137.6765598,0.241471990942955,-0.019039989,-0.016499996,22.2500000000000,1,0,0,25
0,0.0549300014972687,0.747048020362854,0,-3.911101426,0,-3.911101426,40.4913168351509,1,-137.5337375,0.243235990405083,-0.024119973,-0.02005589,22.2500000000000,1,0,0,25
0,0.0659160017967224,0.758033990859985,0,-3.955046738,0,-3.911101426,40.4913168351509,1,-137.2481082,0.242647990584373,-0.022087932,-0.02005589,22.2500000000000,1,0,0,25
0,0.0659160017967224,0.769020020961762,0,-3.955046738,0,-3.911101426,40.4913168351509,1,-137.3469699,0.246959999203682,-0.02056396,-0.018023968,22.2500000000000,1,0,0,25
0,0.0659160017967224,0.769020020961762,0,-3.911101426,0,-3.911101426,40.4913168351509,1,-137.4952853,0.246763989329338,-0.02056396,-0.017515898,22.2500000000000,1,0,0,25
0,0.0769020020961762,0.780006051063538,0,-3.911101426,0,-3.955046738,40.4913168351509,1,-137.4788058,0.239707991480827,-0.019547939,-0.016499996,22.2500000000000,1,0,0,25
0,0.0769020020961762,0.780006051063538,0,-3.911101426,0,-3.955046738,40.4913168351509,1,-137.5447238,0.242059990763664,-0.019039989,-0.02056396,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.769020020961762,0,-3.911101426,0,-3.955046738,40.4913168351509,1,-137.3909152,0.240099996328354,-0.024627924,-0.016499996,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.780006051063538,0,-3.867156113,0,-3.998992051,40.4913168351509,1,-137.4293674,0.243823990225792,-0.022595882,-0.019547939,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.780006051063538,0,-3.911101426,0,-3.955046738,40.4913168351509,1,-137.3634494,0.214815989136696,-0.023103952,-0.02005589,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.790992021560669,0,-3.911101426,0,-3.998992051,40.4913168351509,1,-137.4458469,-0.073695974,-0.02005589,-0.026659966,22.2500000000000,1,0,0,25
0,0.0769020020961762,0.790992021560669,0,-3.911101426,0,-3.955046738,40.4913168351509,1,-137.4019016,-0.075067984,-0.02005589,-0.015483975,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.801977992057800,0,-3.911101426,0,-3.998992051,40.4913168351509,1,-137.3854221,-0.071931975,-0.022595882,-0.022595882,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.801977992057800,0,-3.911101426,0,-3.998992051,40.4911445098390,1,-137.2426151,0.241471990942955,-0.024627924,-0.026659966,22.2500000000000,1,0,0,25
0,0.0769020020961762,0.801977992057800,0,-3.911101426,0,-3.998992051,40.4911445098390,1,-137.3085178,0.241667985916138,-0.02056396,-0.019547939,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.801977992057800,0,-3.911101426,0,-3.955046738,40.4911445098390,1,-137.3195041,0.246959999203682,-0.019039989,-0.021579981,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.801977992057800,0,-3.911101426,0,-3.998992051,40.4911445098390,1,-137.2426151,0.240295991301537,-0.023103952,-0.019039989,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.812964022159576,0,-3.911101426,0,-3.998992051,40.4911445098390,1,-137.0173953,0.244803994894028,-0.026151896,-0.023103952,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.812964022159576,0,-3.867156113,0,-3.998992051,40.4911445098390,1,-137.0668338,0.246763989329338,-0.022595882,-0.023611903,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.823950052261353,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-137.1876834,0.240491986274719,-0.019039989,-0.017515898,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.834936022758484,0,-3.911101426,0,-4.042937363,40.4911445098390,1,-137.0668338,0.245195984840393,-0.023103952,-0.019039989,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.834936022758484,0,-3.867156113,0,-3.998992051,40.4911445098390,1,-136.9624637,0.239511996507645,-0.023611903,-0.02056396,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.834936022758484,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.9514774,0.237355992197990,-0.023103952,-0.024119973,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.834936022758484,0,-3.867156113,0,-3.998992051,40.4911445098390,1,-137.0448611,0.242843985557556,-0.019547939,-0.018023968,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.823950052261353,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.97345,0.244999989867210,-0.023611903,-0.021071911,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.823950052261353,0,-3.823210801,0,-4.042937363,40.4911445098390,1,-136.7262729,0.241471990942955,-0.023611903,-0.024119973,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.823950052261353,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.7262729,0.240099996328354,-0.023103952,-0.007355928,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.845921993255615,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.9954227,0.240883991122246,-0.02005589,-0.019547939,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.856908023357391,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-137.0833133,0.242843985557556,-0.023103952,-0.015483975,22.2500000000000,1,0,0,25
0,0.109860002994537,0.878880023956299,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.8306277,0.240687996149063,-0.023611903,-0.025643945,22.2500000000000,1,0,0,25
0,0.109860002994537,0.878880023956299,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.6768344,0.241863995790482,-0.024627924,-0.019547939,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.878880023956299,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.594437,0.237355992197990,-0.027675986,-0.018531919,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.878880023956299,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.6054233,0.240687996149063,-0.023103952,-0.019547939,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.856908023357391,0,-3.823210801,0,-4.042937363,40.4911445098390,1,-136.8690799,0.240295991301537,-0.018023968,-0.015483975,22.2500000000000,1,0,0,25
0,0.109860002994537,0.834936022758484,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.6603549,0.242843985557556,-0.024627924,-0.021071911,22.2500000000000,1,0,0,25
0,0.142818003892899,0.812964022159576,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.3252719,0.240099996328354,-0.026151896,-0.009895921,22.2500000000000,1,0,0,25
0,0.164790004491806,0.801977992057800,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.49556,0.240295991301537,-0.023611903,-0.02005589,22.2500000000000,1,0,0,25
0,0.142818003892899,0.790992021560669,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.8416141,0.242059990763664,-0.017515898,-0.015991926,22.2500000000000,1,0,0,25
0,0.120846003293991,0.780006051063538,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.8526004,0.240883991122246,-0.021071911,-0.014467955,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.780006051063538,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.4241489,0.240491986274719,-0.029199958,-0.015991926,22.2500000000000,1,0,0,25
0,0.0878880023956299,0.790992021560669,0,-3.867156113,0,-3.998992051,40.4911445098390,1,-136.1000674,0.244411990046501,-0.028691888,-0.018023968,22.2500000000000,1,0,0,25
0,0.109860002994537,0.801977992057800,0,-3.867156113,0,-3.998992051,40.4911445098390,1,-136.4186557,0.238531991839409,-0.021071911,-0.014467955,22.2500000000000,1,0,0,25
0,0.120846003293991,0.801977992057800,0,-3.867156113,0,-3.998992051,40.4911445098390,1,-136.6328891,0.244607985019684,-0.018531919,-0.016499996,22.2500000000000,1,0,0,25
0,0.109860002994537,0.812964022159576,0,-3.867156113,0,-3.998992051,40.4911445098390,1,-136.5669711,-0.075459974,-0.023103952,-0.011927962,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.812964022159576,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.2703555,-0.074871974,-0.025643945,-0.030723929,22.2500000000000,1,0,0,25
0,0.0988740026950836,0.801977992057800,0,-3.867156113,0,-4.042937363,40.4911445098390,1,-136.5175327,-0.074283974,-0.024119973,-0.019547939,22.2500000000000,1,0,0,25
